0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,class
-305.87473,-18.488144,-53.427746,11.89817,-14.351979,4.884935,-2.839006,2.359964,-19.430393,0.8885085,-0.7559976,3.718819,-11.323355,-5.0626335,-3.3184528,0.11357284,5.7266207,2.1907902,-2.062857,9.713606,-0.19168876,7.9376864,-4.777057,3.4312243,7.5621986,4.8913665,-2.313873,3.9720306,-3.0445337,-5.469833,-2.0504045,-0.89405495,-1.8244125,-0.98634064,-4.8712173,-1.7963706,-4.2642627,-0.7607365,-1.5045729,-1.7875932,drilling
-278.19983,-24.46359,-54.82187,8.650201,-15.848951,4.2204366,-4.2929893,-0.00065581925,-19.467724,3.5042467,0.56596714,4.434289,-12.930114,-6.409925,0.59899396,3.6200905,12.089873,6.0033765,0.7069072,8.933261,-2.5591586,5.0021825,-6.5804896,0.7256305,4.095146,0.22862217,-7.663052,-0.6639629,-4.6922626,-5.866145,-3.4627333,-2.3774939,-0.9761716,2.3687603,-0.32235628,1.8781004,-1.4307423,1.451609,-0.33059403,-0.08830548,drilling
-267.82495,-26.751749,-56.036682,6.497001,-16.238451,4.1084733,-3.7795908,-0.6224764,-19.419024,3.7922258,-0.29297522,3.8753707,-12.624483,-6.2323556,2.6905951,5.1295743,14.00105,6.3263707,0.4873866,7.515334,-4.4687085,2.9133139,-7.1505995,0.29657477,4.1063333,-1.0051782,-7.8756313,-1.4151688,-3.791826,-4.9227233,-2.7336752,-0.77708566,0.8784735,3.9670205,0.46478364,1.1102012,-2.249547,0.70803857,-0.9702741,-0.7822824,drilling
-260.2068,-26.669392,-58.136494,4.5271363,-15.165702,4.1254487,-0.7783226,-0.0279844,-19.668776,3.1275184,-0.79842424,4.23902,-9.491877,-4.7188044,4.041577,5.502334,13.838726,4.8144975,-1.9524691,4.144205,-5.3165803,2.8956537,-7.563718,-1.5310429,2.9159482,-1.4300052,-7.338867,-1.0605271,-1.5712725,-3.6920476,-1.0911168,-0.40068266,-0.16024278,2.3533368,-1.5831398,-0.620463,-3.653362,-0.65791583,-1.7909546,0.024150562,drilling
-249.12373,-28.337467,-60.268345,2.6438024,-14.388106,5.598885,2.1203022,0.40328178,-18.908516,2.7800663,0.34914106,5.9813,-5.3470607,-3.5730553,3.943005,3.2155519,11.478182,2.5443099,-4.5705385,1.6400894,-5.468562,2.1475403,-8.808997,-2.581934,2.1316915,-1.6645781,-6.5894556,-0.22603323,-0.8485088,-3.7115583,-0.92323965,-0.9210391,-1.3829436,0.4053135,-2.3599107,-0.6679345,-2.973092,0.39720514,-0.71449953,2.897877,drilling
-175.4839,89.166626,-18.94025,9.29851,-14.380499,-8.084529,-10.79064,-0.20667402,1.2644861,4.6721363,2.2904058,3.6807578,3.3871055,6.1837497,3.6349359,3.4301388,2.7405465,5.3538613,1.5047455,3.2468784,0.30760112,2.2078938,0.34734198,1.8330656,1.471373,1.5748365,1.3682798,1.2914557,0.7180704,2.0240488,0.8805554,1.8984356,-0.26350197,2.1272392,0.03248478,1.5014198,-1.2430283,0.44381464,0.72782004,0.9789894,gun_shot
-272.63354,123.3575,-2.2643368,19.475388,-7.143063,-0.55536133,-1.6739409,-3.4002354,-6.61573,-5.512762,-12.033815,-7.1127286,-11.797461,-6.099568,-4.8242598,2.6360586,-6.3138747,-7.275732,-9.149656,-2.5185144,-0.44013268,7.7250304,0.10738104,-1.7474167,-4.3448443,1.022511,-5.943333,-4.7611246,-5.0145636,-3.406053,-3.7031412,2.3195443,-4.7050443,3.8639326,4.9306593,2.3073244,2.1493905,0.9677475,-10.355902,-0.1184389,street_music
-329.83548,134.80154,-3.1737177,20.377007,-3.6228983,2.9040353,-2.1280897,-3.29089,-9.395303,-4.624425,-10.707347,-9.895512,-10.393375,-4.0621023,-2.93213,1.2664938,-5.3241534,-2.0439444,-3.2759612,0.17682378,-2.9437904,-0.34840578,-5.9046264,-2.2532737,-1.6664301,3.506392,2.642388,5.195768,-0.6055446,-1.2358913,-4.4765687,2.6525633,2.0466835,6.8424883,3.0573187,0.5510947,-1.5998544,1.9798213,0.34116283,1.1041201,street_music
-317.00894,139.53183,2.6634607,21.091156,-5.065886,-2.6067567,-6.3362703,-5.086771,-7.2114305,-2.5177765,-14.298481,-11.871976,-11.391448,-8.052499,-8.031501,1.0682113,-2.7309942,1.5304146,-3.9883842,-6.422922,-8.081964,3.0360036,2.644641,1.8775477,-3.4817297,-2.820014,-12.041798,-8.709826,-9.737233,-3.3055825,-7.2517357,-1.6639419,1.3801895,11.288821,4.839122,2.9971724,-1.7243918,-0.6883691,-3.3046966,0.65577185,street_music
-312.92584,130.80913,1.9083878,24.795086,0.20841508,8.519763,2.046577,1.9117818,-1.9856732,-1.865893,-6.184651,-1.2493304,-5.663282,-1.962713,-0.105941504,6.003399,2.316319,3.7349403,-1.9778227,-0.5918663,1.7416753,7.5123024,6.901433,6.4388385,2.0824556,1.5332977,-2.3120182,0.9070295,-0.84826845,1.6225442,-0.53514135,3.2412572,-3.0159073,6.9032173,6.5361524,5.096427,3.4457905,3.3201396,-5.352659,-1.8678641,street_music
-289.76273,126.12543,-5.831386,28.808939,1.0246515,1.6931384,4.19907,1.7410303,-5.8280783,-3.5276825,-8.74036,-5.568707,-6.4472966,-8.03978,-1.9166933,4.337571,-2.3214426,-3.1531382,-2.6946523,5.0305576,-0.35388076,5.9460244,0.09580535,-5.9926577,-6.154649,3.2530391,7.4362855,10.719678,2.133042,-3.2234313,-5.4362407,-2.9997787,-1.7899297,11.144003,6.185979,6.219319,3.3729157,5.144695,-1.6471577,2.2704415,street_music
-300.57343,128.56825,-1.6537697,18.55087,-2.654967,3.8692331,0.72900116,3.24691,-9.170095,-5.435221,-10.210473,-10.322995,-12.905248,-4.216673,-2.0345924,9.692414,5.1677146,0.65116465,-1.6367753,1.084302,-2.7493925,5.0312047,1.0581442,0.36429188,-2.274998,-4.43959,-5.540919,-1.9743674,-5.872116,-2.9478626,-3.4991434,-0.81276566,-4.9496655,7.8349566,4.966402,2.7568839,5.9635596,6.1482363,-7.8158607,-4.8982043,street_music
-438.8671,127.667694,11.092316,3.3803992,-8.87668,9.993963,-2.535405,-2.5633588,-9.318621,-2.4014611,-11.481875,-10.164786,-12.301211,-0.568582,-4.7141376,-0.95410174,-6.2032957,-3.5806434,-7.5990224,-4.586775,-7.672194,-3.3734639,-6.338983,-2.220236,-6.8631783,-2.68095,-4.858595,0.023771694,-1.8199681,0.016056372,-5.790157,-3.4282691,-6.4927406,-2.2356527,-5.38215,-2.5602725,-5.950342,-3.0499876,-4.046303,-0.48078698,dog_bark
-431.30725,135.61327,7.772748,-7.888253,-14.632035,7.5453367,-6.957729,-6.379897,-9.300999,-2.7797053,-11.795846,-10.400343,-12.623494,-2.8255215,-5.9968987,-1.4454536,-5.1586256,-3.5970452,-7.2237177,-2.9596994,-5.7174664,-2.955198,-6.722247,-2.9835463,-6.8797503,-3.2572064,-5.6647644,0.13114952,-0.89058363,1.1866543,-3.9158833,-4.3824754,-7.2833695,-3.1326861,-5.178624,-1.7604849,-4.853103,-3.7194753,-5.486115,-2.359861,dog_bark
-426.94022,137.88487,10.036213,-6.637416,-15.069992,5.717136,-8.663581,-4.8139906,-7.6774297,-1.8799818,-12.755339,-12.04429,-12.871559,-1.4881161,-3.3028455,1.2543403,-4.3639216,-4.7390895,-7.7520957,-2.8231134,-5.385567,-2.2736912,-7.5912647,-5.210269,-8.394595,-5.037521,-7.296425,-1.238238,-2.3600807,0.4746122,-3.8908522,-4.1223545,-7.935872,-4.095788,-5.731487,-3.0425644,-6.7674003,-4.7075663,-5.519688,-1.0233312,dog_bark
-455.03983,107.16682,10.090117,4.8968825,-12.027567,5.2087827,-2.7442834,-1.7490058,-5.0684514,-5.610314,-16.037071,-15.440321,-9.474008,1.425081,1.8075311,0.07490498,-4.4093375,-6.354406,-7.4032826,-5.634162,-7.1869016,-5.1201925,-5.888877,-4.4171963,-3.222057,-2.1091602,-4.6915026,-3.041848,-1.9633442,0.3914421,-2.9605167,-4.979387,-4.889593,-5.162839,-5.815106,-7.2258453,-7.922365,-3.2895453,-1.3481971,-1.0044534,dog_bark
-469.49277,79.257675,1.812144,-7.7744975,-23.138376,-26.592192,-38.356743,-34.756233,-26.842344,-16.630302,-21.270765,-19.555042,-17.976885,-8.993225,-11.907453,-11.669142,-13.577742,-4.48394,-9.134181,-5.756761,-9.429152,-1.526322,-4.575326,1.1939373,-4.0831785,2.4605207,-1.5618114,3.6638403,-2.5604448,2.9143877,-0.18829553,3.835403,-2.5095057,1.9420809,-3.456188,0.98451805,-2.3857958,1.0243894,-2.3480003,2.4442344,dog_bark
-489.9393,69.27507,-2.0058541,-8.403073,-24.960995,-27.074226,-40.237564,-31.222599,-23.593222,-9.563776,-12.565391,-10.938083,-14.197639,-6.7995324,-11.968868,-12.590577,-17.120739,-8.282226,-10.598611,-4.282921,-8.446966,-0.4143642,-3.3639107,2.120346,-3.2239468,1.3692687,-3.2652462,1.1516759,-4.431696,1.397996,-2.36049,1.7587912,-3.9772477,0.2724213,-3.849408,0.003435565,-4.281122,-0.76962614,-3.352834,2.0482087,dog_bark
-477.72223,77.27223,-4.4510865,-16.13188,-28.531378,-29.831753,-38.166992,-24.691023,-14.902485,-6.283696,-13.855231,-10.573959,-11.017701,-6.6136003,-15.257289,-16.546633,-17.952824,-8.431367,-11.158115,-3.7644684,-5.032727,3.225193,-2.3748991,1.2762802,-4.2337275,1.9729099,-3.7002292,0.42201728,-3.9539697,2.8873131,-1.7794154,1.7305651,-3.4868662,1.1982454,-3.2807505,1.6767892,-2.3372486,1.1098526,-1.4403938,2.677599,dog_bark
-524.9664,33.08684,-5.502884,3.520426,-8.59922,-12.071798,-22.917854,-21.765747,-26.85027,-25.065136,-26.997923,-22.017609,-21.681248,-15.173642,-17.49338,-13.325481,-14.542528,-7.2274027,-10.979722,-4.148422,-8.232674,-2.3454921,-7.7700176,-2.4319375,-7.5185432,-2.3798995,-7.3672333,-2.2432232,-6.8424206,-0.9744801,-5.193482,0.0849085,-5.228643,-0.47752032,-4.8261156,-0.6719703,-3.8411312,0.1779779,-4.294034,-0.38447165,dog_bark
-156.17183,143.43169,-69.737816,22.722832,-24.550415,21.242462,-20.498175,14.023753,-0.41670436,6.673488,-3.1261551,11.552941,-3.25113,5.010073,-4.3717194,4.016768,-3.7250519,-3.0887465,-7.2216463,-6.8255835,-3.956085,-0.7265946,3.4970286,7.731336,2.509743,-0.13445091,-5.4117618,-3.8815699,-4.95425,1.3644373,-2.067764,0.3140998,-4.4460783,-2.2055926,-1.0932443,0.7913597,-0.99049824,2.3405452,0.1228452,1.880218,air_conditioner
-149.51808,143.38374,-70.53034,21.860456,-24.181854,21.2169,-20.750925,13.523463,-0.76921153,6.698384,-3.6785522,11.40195,-3.2097971,4.629798,-4.592773,4.0208797,-3.7086668,-3.0091686,-7.6670628,-6.3297176,-3.5137894,-0.8145814,3.4208722,7.185176,3.2520347,0.9377453,-5.1693854,-3.131252,-4.4054384,1.7960355,-2.4253805,0.3139119,-4.4737635,-1.9511727,-1.5206954,0.504133,-1.6291451,2.133209,0.1514574,2.2315924,air_conditioner
-148.12254,138.78867,-71.15244,22.96601,-24.684752,19.37256,-22.019337,10.698173,-1.4200438,6.5197797,-3.4149537,15.001857,-0.42033425,6.500772,-6.7207355,1.1381755,-6.749915,-3.6622474,-5.362421,-6.270889,-5.4095984,-0.771568,4.545521,7.0607996,2.271693,1.2107493,-3.863608,-3.946756,-4.6132994,2.0855644,-3.2838953,0.59806997,-2.9630678,0.93883264,1.3095155,1.9564936,0.45286405,0.20728296,-3.0508575,1.5823556,air_conditioner
-148.57814,140.39632,-70.16902,23.463263,-24.031832,19.749151,-21.356651,11.648327,-1.017926,6.513069,-2.3361638,15.49839,-0.25608984,5.783269,-6.229444,2.292264,-5.946307,-3.0681026,-5.126487,-5.514774,-4.462804,-0.52867913,4.572894,7.699149,2.640311,1.1797464,-4.05352,-4.128847,-4.0773635,2.286837,-2.7138865,0.5495591,-2.5119944,0.45010534,0.79984254,1.9327484,0.73075444,-0.20361233,-3.3178594,1.1546415,air_conditioner
-148.06482,140.7867,-69.113144,23.576101,-24.18497,20.530693,-21.065792,12.185626,0.061868347,6.0703025,-1.9898741,15.163191,-1.0181935,5.592921,-6.0292797,2.5043373,-5.2955737,-3.2562008,-5.458231,-5.76193,-3.8320792,-0.44690496,4.4806867,7.855394,2.865627,0.5399584,-4.178077,-4.0463915,-4.7253804,1.6912827,-2.9450998,1.0141498,-1.5445005,0.4911793,0.51461214,1.8319931,0.49232462,0.45577338,-3.0555046,0.47403297,air_conditioner
-148.58278,139.524,-70.60089,22.835363,-25.72949,20.66531,-21.108776,11.523049,-0.2764013,6.849941,-3.07487,13.971909,-1.4265174,5.932436,-5.696609,3.0656075,-4.8172936,-2.817549,-6.1927414,-5.67312,-3.7243242,-0.3921429,4.238871,7.9064913,2.920444,0.69263697,-4.310839,-3.5256772,-5.2206345,0.64002615,-3.3301172,1.1837655,-1.4609629,0.58152133,-0.0123518575,1.2010204,-0.014269691,0.8893898,-2.6686378,0.36351773,air_conditioner
-148.43393,138.07832,-69.98237,23.78053,-25.736057,21.029049,-21.3149,11.331802,-0.88270164,6.6860495,-3.3853674,13.323584,-1.941735,4.5745096,-5.7294936,3.3186772,-4.981918,-2.5289342,-6.3318887,-5.201106,-3.6956065,-1.0435643,3.2070622,7.482697,2.8217714,1.2217364,-3.907198,-2.6859198,-4.373468,0.6127214,-3.3534,1.573919,-1.8473881,0.233982,-0.91483873,0.416045,-0.13677004,0.99996156,-2.1996114,0.63389534,air_conditioner
-148.04437,138.50131,-69.071884,24.541122,-25.004065,21.419994,-20.993124,12.565904,-0.67917174,6.296496,-2.8668466,13.452806,-2.985709,4.1906967,-6.244876,3.267486,-5.5537963,-2.7091005,-6.267705,-4.9301977,-3.8186262,-1.0378186,1.7502338,7.088963,2.2255986,1.1078249,-4.150238,-2.374743,-4.1388164,1.5361145,-3.47961,1.3905966,-2.8306875,0.48166415,-0.742115,0.4933843,-0.5932759,1.2826984,-1.4585627,1.2007186,air_conditioner
-148.30833,138.70038,-70.05565,24.333054,-24.87211,21.190216,-20.636444,13.076228,-0.74183565,6.386813,-3.1459475,13.435429,-2.9345858,5.272783,-5.686006,3.4559228,-5.598507,-3.253684,-6.037357,-4.4488344,-3.297072,-0.6443774,1.6831629,6.5941043,2.5925405,1.4196354,-3.9895594,-2.3212707,-4.1968336,1.2003201,-3.704822,1.335724,-2.9626634,0.56445235,-0.2403538,0.41321975,-0.9784253,1.1604443,-1.7991843,0.74300057,air_conditioner
-150.06548,139.15358,-70.41017,23.788532,-24.910557,20.545805,-20.918627,12.326431,-1.2405363,6.454462,-3.0697227,13.426863,-2.7566538,5.4363317,-5.3759937,3.0484428,-5.8684554,-3.560749,-6.5059047,-4.746594,-3.1865468,-1.1711507,1.6555412,5.961344,3.0518813,1.9854954,-3.6046665,-2.315259,-4.6805525,0.8308626,-3.8816354,1.6010576,-2.0676727,0.6377529,-0.04456615,0.27545086,-1.7877694,1.0398687,-2.4135273,0.74193496,air_conditioner
-150.40504,142.50394,-70.91963,20.788296,-25.988295,21.264544,-21.254614,12.82283,-0.3497704,6.6146092,-3.476147,11.632379,-2.9211512,5.9127665,-4.353299,5.0139437,-3.0573063,-3.0502796,-7.1164594,-6.2662563,-4.0127487,-0.85043293,3.0241735,6.9092755,3.5538146,1.85547,-4.524812,-2.446422,-4.068167,1.6428413,-3.315774,0.06485659,-4.2028327,-1.1845101,-1.6977477,0.33606997,-1.3288213,1.6743609,-0.11461902,1.9266199,air_conditioner
-150.74872,140.99707,-71.26593,20.162735,-26.400595,21.046604,-21.446514,11.896784,-0.4423398,7.1146107,-2.9929037,12.400164,-2.92623,5.9837117,-4.9896307,4.287465,-3.2567072,-3.08316,-6.171388,-5.3498816,-4.160453,-0.77349025,2.7910488,7.064156,3.3020358,1.6731151,-4.7956724,-2.105569,-3.8988903,1.4256542,-3.751334,0.7550084,-3.8874907,-0.6951452,-0.7425575,1.164526,-0.69330645,1.8237466,-0.9230121,1.7054962,air_conditioner
-151.71123,141.13455,-71.35669,20.416718,-24.92984,21.457752,-21.189648,11.980495,-1.5259749,6.626685,-2.9513137,12.987234,-2.460122,5.796444,-6.117848,2.9930685,-5.0894055,-3.7852395,-6.0537696,-4.72136,-3.9179907,-1.4644672,3.174365,7.3928914,2.36645,1.1578318,-4.421809,-1.9255058,-3.4567885,0.79896176,-4.2890277,0.7428715,-3.1606727,-0.2920763,-0.2620465,1.5706239,-0.4648322,1.3858838,-1.5193007,1.2256278,air_conditioner
-151.44804,140.54755,-71.61776,19.35259,-24.833233,20.319431,-21.898478,10.941798,-1.8120805,6.0961103,-2.4832892,13.177014,-1.7224139,6.028495,-6.582714,1.6347344,-6.2007575,-4.1565666,-6.175293,-5.352888,-4.21456,-2.2020216,2.8986676,7.489358,2.5811677,0.8757113,-3.6644766,-1.3899622,-3.187383,0.26885355,-4.217523,0.92568934,-2.7751253,-0.56300515,-0.16421257,1.9493206,0.029026538,0.9122619,-2.2510624,0.14764087,air_conditioner
-150.57658,141.1211,-71.64172,20.903269,-24.004917,19.451942,-23.01998,10.496855,-2.173559,6.8409953,-1.9533124,13.229442,-1.5238019,5.6656218,-6.575788,0.4379213,-7.409062,-5.0716085,-7.0581875,-6.745217,-4.9455953,-2.4322464,2.643599,6.243414,2.2743015,0.8702104,-4.110577,-2.5012019,-4.4494114,-0.059885047,-3.8147192,1.0293611,-2.9205956,-0.406118,0.3274796,1.8496546,0.19840352,1.244109,-2.4928493,0.067682445,air_conditioner
-149.89874,139.88075,-71.33582,22.178663,-23.762283,19.963972,-22.466385,10.479422,-2.1302476,6.7506194,-2.0422425,13.114749,-1.0678256,5.636798,-6.992389,-0.038573094,-7.1506476,-4.6038423,-6.614536,-6.8753357,-5.2929916,-1.9585289,3.3782527,6.1626534,1.5695233,0.83733904,-4.082154,-3.699154,-5.248586,-0.062393717,-4.07211,0.66482955,-2.8350217,0.5243069,0.5894127,1.571079,-0.109437466,0.93568444,-2.4295008,0.44770318,air_conditioner
-150.06783,138.71014,-71.275696,21.674528,-24.320402,20.657925,-21.276142,11.358272,-1.2725629,6.6450124,-3.158489,13.370002,-2.0581174,5.5884233,-7.6654625,0.4330433,-5.7251563,-3.5311716,-6.0345807,-6.623898,-5.23371,-2.2444353,3.171781,6.7164907,1.3678849,0.61124325,-3.6779184,-2.6877759,-4.5798984,0.6963629,-4.279965,1.177619,-3.4854295,-0.040294185,0.6368567,2.0976546,-0.46768075,0.60409045,-2.6700003,0.78056854,air_conditioner
-148.73022,138.52396,-71.10507,22.45668,-24.523438,20.447231,-21.916245,11.368128,-1.0301715,6.4284124,-3.8880248,14.457463,-1.9683053,6.07267,-7.1739635,1.0012616,-6.0314636,-3.8712056,-5.7093296,-6.768115,-5.325762,-1.9857335,3.2722104,6.091441,1.5477144,0.53790426,-3.763146,-2.975247,-4.749884,1.39867,-4.1321874,1.2013899,-3.6204078,-0.20708452,0.6843483,2.0059557,-0.056535203,0.93086284,-2.4882267,1.331268,air_conditioner
-10.5250435,68.14729,-14.406789,14.705253,2.8476083,19.606817,-2.1876976,1.5409402,-4.0183606,2.4347963,-13.258339,4.8724837,-10.55018,2.5439417,-4.726637,-6.739931,-3.3485644,5.460801,-4.514744,4.8493023,-6.2833695,-5.1273055,1.0081466,-5.3474154,-2.421143,-1.1724571,-1.6283774,4.6817803,-1.1732235,-0.02533819,-3.4257205,0.32754666,-3.79999,-0.23090768,0.6922967,-1.5738049,2.4108813,-1.7157645,-2.2174492,-0.13705064,jackhammer
-41.03793,59.399876,-10.907417,12.969035,1.7698816,23.93483,-0.026916372,0.35496196,0.7786828,4.157931,-11.934415,5.1434455,-13.769684,0.8508755,-2.1381638,-5.184339,-4.395087,6.5014086,-6.210749,7.217432,-7.2894974,-6.496733,2.2777855,-7.2784376,-0.73530644,-1.34876,-1.6720461,4.9793515,-1.6824197,-0.20736423,-4.471412,-1.0383602,-2.9870832,-0.5495654,3.8919437,-2.0182366,2.9927404,-3.2288666,-1.5365163,-1.4318521,jackhammer
-53.840244,55.622047,-11.573487,11.419727,2.4577007,23.704536,-2.045772,1.0644139,0.8002194,5.3832526,-10.422204,7.862636,-12.160294,1.0568981,-1.4744521,-2.1216648,-1.7472651,6.7084546,-5.8725953,4.6837134,-5.414359,-7.0693407,1.4770731,-9.98792,0.45868996,-1.750817,-1.9846464,3.5372725,-4.4039993,1.2721257,-4.23028,-2.2807086,-2.1343076,-0.12022457,3.910097,-3.8457038,1.7811177,-4.2734475,-0.6636172,-1.3672498,jackhammer
-65.32841,77.83263,-22.764841,15.877108,3.7990587,19.130064,-4.3443255,-1.6009506,-6.013564,0.4943343,-10.487111,6.29964,-8.832029,1.1719658,-1.4382068,0.5667521,-2.4687958,3.2193072,-0.6840583,4.207264,-6.119394,-6.300729,2.2931893,-3.4396188,-1.2405379,-0.103568986,-3.44993,1.4890577,-2.902588,1.3646187,-3.3777704,-0.075579196,-1.7417475,-0.6999356,-1.0910449,-1.6347775,-2.1511486,-0.8746552,-2.7561867,2.1026244,jackhammer
-37.501766,45.221485,-8.61256,12.334549,-4.623491,9.359504,1.1706362,5.000455,-2.5982418,4.3147783,-7.8358245,8.582198,-8.452659,-1.2024145,-1.476459,0.24594258,-8.113816,0.73319936,-8.016231,1.8243798,-7.558313,-5.0012527,-0.07670545,-8.329334,-0.59988457,0.9966397,-1.6058229,0.40036574,-3.4049346,-1.3540366,-6.0149107,2.2938921,-1.6019467,1.7157272,0.28647906,0.37869567,1.276896,-4.3097453,-3.034391,-0.6830463,jackhammer
-31.819641,43.566074,-12.316597,12.319983,-0.27002534,7.522942,-1.4469565,4.5229244,-2.9293008,6.8114157,-8.110516,6.3108573,-7.8025002,-1.0258945,-2.0288947,2.8362358,-7.2374754,-0.78455347,-4.8238993,-0.51497424,-7.2392945,-6.214402,-1.443977,-4.6730776,1.9700314,-1.5663378,-3.552496,1.3995973,-4.758586,-1.3866686,-4.5273795,2.2140045,-0.7685791,2.186262,-0.041287087,0.85494757,0.99464816,-4.474253,-5.622077,-0.07331072,jackhammer
-39.19027,48.75325,-18.622751,13.705022,4.5039535,7.29127,-3.345103,3.2132525,-3.1101377,4.5644517,-5.882805,5.084076,-8.118109,0.4823591,-1.8803438,2.4044578,-4.7292013,-0.5287165,-3.3505,-1.0823214,-7.960455,-7.3232408,-2.4661696,-1.5954009,2.0314434,-2.7723813,-5.18832,0.29497436,-4.7861385,-1.042913,-3.349552,1.5439836,-1.4211397,2.098107,-0.48843303,-0.41352597,0.86271393,-3.2787147,-5.323384,1.0668577,jackhammer
-52.17039,53.531826,-23.089973,11.239972,2.7927687,10.591739,-2.6278927,2.5603898,-0.76043963,1.9940054,-1.3217448,5.371918,-7.124149,1.1954429,-0.76937264,0.15086564,-1.4729573,1.0939761,-4.1249046,-1.4007431,-9.064751,-7.8511224,-2.589627,-1.7499104,0.26035708,-2.173494,-3.8287191,-0.8060419,-3.662702,-0.34024978,-3.4727113,1.1154814,-2.7827208,2.4537249,-0.52371556,-0.491026,0.62402433,-2.6984255,-3.3318987,0.31728524,jackhammer
-22.134306,47.309803,-12.976184,7.658889,-1.5559447,5.809415,2.691878,7.9019613,-5.5762863,8.97581,-7.8781853,5.7863607,-7.525017,-0.35364324,-7.0565095,-1.2747719,-9.53193,-1.202443,-9.306064,4.9172454,-6.049541,-4.491823,0.34703356,-7.3476987,-1.0429738,-1.9240458,-2.229833,-2.6506674,-4.2910776,0.9645356,-5.1168857,0.0356373,-1.0462188,0.33180997,0.2233166,1.1602588,-0.79251647,-2.4781477,1.0076634,0.0041340734,jackhammer
-14.428764,46.515026,-16.489782,6.3034134,-4.399351,4.879523,1.4821993,3.5474749,-5.005902,12.290742,-9.150603,4.8729024,-4.5148315,1.2317362,-5.2869053,-2.9843388,-11.731422,-1.7687333,-9.801442,3.565534,-1.8859094,-1.5925014,-1.161799,-6.7490783,1.2425958,-5.007317,-3.2419329,-1.0082043,-6.2628818,0.32539928,-3.0274642,0.5822432,0.98810095,1.6496193,-1.948537,0.4847391,-2.6091564,-2.7170262,0.5827521,0.114936545,jackhammer
-5.795118,45.623333,-18.443747,5.812795,-6.2201133,2.6536481,0.7963626,4.202108,-3.8206177,10.099838,-10.6951885,4.1444488,-4.879892,2.7758825,-5.141032,-3.0309,-13.500821,-2.2037368,-8.262849,2.7517912,-0.94906116,0.32516316,-1.2238846,-7.302273,2.7806544,-5.3857493,-3.8493843,-0.6946117,-7.2371,0.90700966,-1.5255646,0.19734138,-0.16955346,1.6944559,-2.0181086,1.6992173,-2.9244583,-5.1359506,-1.1053798,0.7035592,jackhammer
-15.143779,47.997673,-18.519623,6.8993363,-3.6599598,3.3765974,0.82551724,6.8412104,-3.5756931,5.3195305,-9.2127285,3.382469,-7.695023,2.7471147,-5.1680374,-0.793439,-11.97205,-2.3597572,-4.6310964,2.4516137,-2.9473753,-1.6464843,-0.21062598,-8.1768,1.8701617,-2.134731,-3.4157834,-0.69856346,-4.93615,0.9582883,-1.8508959,-1.5378656,-2.6730525,1.5094638,0.5894801,3.0160685,-0.8268176,-5.44089,-3.0883303,0.44322616,jackhammer
-32.553104,46.825115,-14.263025,9.580657,-1.1902956,8.092298,1.4268944,5.642997,-3.1377606,3.9475522,-7.7152243,4.8999476,-9.047724,-0.033937134,-5.1278515,0.5421403,-7.062041,-3.0962965,-6.5324864,2.1921902,-4.550101,-6.3689404,3.597182,-7.599286,0.2973407,-0.1624951,-0.33985856,0.50385404,-3.8038676,-1.6731081,-4.305123,0.036037292,-2.932313,0.71691006,0.9956296,0.19420248,1.014946,-2.6925054,-3.2093213,0.38421988,jackhammer
-37.703438,44.80839,-8.810676,10.549831,0.26932546,11.552775,0.81341624,3.1375654,-4.29317,3.0808406,-6.2585406,7.13336,-8.687979,-2.0113583,-5.862997,0.18111019,-3.8043551,-4.052776,-9.356411,2.103316,-4.9321027,-10.414275,6.425043,-7.90068,-0.20890905,0.09688584,2.19958,1.3862693,-3.4817643,-2.6037464,-5.1837955,1.8903165,-2.7452319,-0.6992562,1.636337,-1.4319348,1.0747839,-2.9225147,-3.6977,-0.13214694,jackhammer
-41.438583,46.732727,-8.612694,10.317045,2.5315824,12.444342,0.47687897,2.45926,-6.506088,4.6182456,-4.1185474,5.3624506,-8.584238,-1.3031307,-5.2029705,-0.48937723,-4.660446,-3.036673,-7.901885,1.4485904,-6.08829,-9.700661,5.1729736,-8.668766,-0.5451683,1.0109746,1.8673791,0.7704141,-3.6328928,-0.078099154,-5.100095,3.1056223,-3.2274191,-3.394524,1.7868176,-1.2613708,0.12418813,-3.5005133,-3.9365969,-0.21505278,jackhammer
-71.66861,60.19419,-17.904234,10.232097,2.813732,12.500441,3.0273643,5.066931,-4.9487424,6.32237,-3.2399285,5.347722,-8.655751,1.4740005,-3.965324,0.721751,-4.830071,-1.2851526,-5.0388966,0.026966514,-6.915154,-6.5450363,0.9284989,-7.139706,-1.431649,1.25456,0.010088662,-0.18943442,-3.949518,0.77460897,-5.767602,2.028411,-3.3230934,-3.9696531,0.47116888,0.2651828,-0.28387025,-1.4814482,-3.122785,1.1491938,jackhammer
